url;judul_singkat;konten;judul;label;ringkasan;tanggal
https://turnbackhoax.id/articles?category=lowongan&page=8;[PENIPUAN] PT Pelindo Buka Rekrutmen, Tawarkan Gaji...;Unggahan berisi klaim “Rekrutmen PT Pelindo dengan gaji 12-20...;[PENIPUAN] PT Pelindo Buka Rekrutmen,...;Lowongan;Unggahan berisi klaim “Rekrutmen PT Pelindo...;15/11/2024
https://turnbackhoax.id/articles?category=lowongan&page=8;[PENIPUAN] Informasi dari Akun Facebook “PPN Bappenas”;Akun Facebook “PPN Bappenas” dan seluruh unggahannya merupakan konten...;[PENIPUAN] Informasi dari Akun Facebook...;Lowongan;Akun Facebook “PPN Bappenas” dan seluruh...;14/11/2024
https://turnbackhoax.id/articles?category=lowongan&page=8;[PENIPUAN] Tautan Rekrutmen Pendamping Program Penguatan Pemerintahan...;Kementerian Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi (Kemendesa) tidak...;[PENIPUAN] Tautan Rekrutmen Pendamping Program...;Lowongan;Kementerian Desa, Pembangunan Daerah Tertinggal, dan...;14/11/2024
https://turnbackhoax.id/articles?category=lowongan&page=8;[PENIPUAN] Lowongan Pendamping Lokal Desa (PLD), Gaji...;Unggahan “informasi lowongan pekerjaan PLD” yang disertai tautan ke...;[PENIPUAN] Lowongan Pendamping Lokal Desa...;Lowongan;Unggahan “informasi lowongan pekerjaan PLD” yang...;08/11/2024
https://turnbackhoax.id/articles?category=lowongan&page=8;[PENIPUAN] Lowongan Kerja di PT Elnusa dari...;Unggahan akun TikTok “lokerindonesia_id” yang berisi informasi lowongan pekerjaan...;[PENIPUAN] Lowongan Kerja di PT...;Lowongan;Unggahan akun TikTok “lokerindonesia_id” yang berisi...;07/11/2024
https://turnbackhoax.id/articles?category=politik&page=26;[SALAH] Purbaya Ungkap Data Uang Jokowi Ribuan...;Pada Selasa (13/1/2026), beredar foto [arsip] di Halaman Facebook...;[SALAH] Purbaya Ungkap Data Uang...;Politik;Pada Selasa (13/1/2026), beredar foto [arsip]...;23/01/2026
https://turnbackhoax.id/articles?category=politik&page=26;[SALAH] Bahlil Ajak PLN Naikkan Harga Token...;Pada Jum’at (26/12/2025), beredar foto [arsip] di Halaman Facebook...;[SALAH] Bahlil Ajak PLN Naikkan...;Politik;Pada Jum’at (26/12/2025), beredar foto [arsip]...;23/01/2026
https://turnbackhoax.id/articles?category=politik&page=26;[SALAH] Purbaya Mau Hapus Dana Desa, Diganti...;Beredar unggahan foto [arsip] dari akun Facebook “Ferdian Dudy...;[SALAH] Purbaya Mau Hapus Dana...;Politik;Beredar unggahan foto [arsip] dari akun...;23/01/2026
https://turnbackhoax.id/articles?category=politik&page=26;[SALAH] China Resmi Tutup Pintu untuk Wisatawan...;Beredar unggahan foto [arsip] dari akun Facebook “NesTV” pada...;[SALAH] China Resmi Tutup Pintu...;Politik;Beredar unggahan foto [arsip] dari akun...;23/01/2026
https://turnbackhoax.id/articles?category=politik&page=26;[SALAH] Video Demo Santri Meminta Indonesia Berdamai...;Beredar unggahan video [arsip] dari akun Facebook “Youth Christian”...;[SALAH] Video Demo Santri Meminta...;Politik;Beredar unggahan video [arsip] dari akun...;22/01/2026
https://turnbackhoax.id/articles?category=politik&page=26;[SALAH] Menkeu Purbaya Bakal Audit Kekayaan Luhut;Akun Facebook “Rizky Andika” pada Minggu (18/1/2026) membagikan video...;[SALAH] Menkeu Purbaya Bakal Audit...;Politik;Akun Facebook “Rizky Andika” pada Minggu...;22/01/2026
https://turnbackhoax.id/articles?category=politik&page=26;[SALAH] Purbaya Ungkap Hasil Korupsi Jokowi Disembunyikan...;Kanal YouTube “Ruang Baru” pada Kamis (8/1/2026) membagikan video...;[SALAH] Purbaya Ungkap Hasil Korupsi...;Politik;Kanal YouTube “Ruang Baru” pada Kamis...;22/01/2026
https://turnbackhoax.id/articles?category=politik&page=26;[SALAH] Purbaya akan Telusuri Aliran Dana di...;Akun Facebook “Zakiyah Uminya Haikali” pada Senin (3/11/2025) mengunggah...;[SALAH] Purbaya akan Telusuri Aliran...;Politik;Akun Facebook “Zakiyah Uminya Haikali” pada...;22/01/2026
https://turnbackhoax.id/articles?category=politik&page=26;[SALAH] Nadiem Makarim Menyerahkan Rp450 Triliun kepada...;Beredar unggahan video [arsip] dari akun Facebook “Info Presiden...;[SALAH] Nadiem Makarim Menyerahkan Rp450...;Politik;Beredar unggahan video [arsip] dari akun...;21/01/2026
https://turnbackhoax.id/articles?category=politik&page=26;[SALAH] Uji Coba Nuklir AS Sebabkan Gempa...;Beredar unggahan foto [arsip] dari akun Facebook “Kang N'dang”...;[SALAH] Uji Coba Nuklir AS...;Politik;Beredar unggahan foto [arsip] dari akun...;21/01/2026
https://turnbackhoax.id/articles?category=insiden&page=5;[SALAH] Video “kesetrum sepeda listrik meninggal dunia”;Akun Facebook Jhoem Zeeta Naza (fb.com/jhoem.edha) pada 12 Maret...;[SALAH] Video “kesetrum sepeda listrik...;Insiden;Akun Facebook Jhoem Zeeta Naza (fb.com/jhoem.edha)...;26/03/2024
https://turnbackhoax.id/articles?category=insiden&page=5;[SALAH] Pasien Korban Kecelakaan Tanpa Identitas di...;Info min ! Ada Pasien Tanpa Identitas, Jenis Kelamin...;[SALAH] Pasien Korban Kecelakaan Tanpa...;Insiden;Info min ! Ada Pasien Tanpa...;22/03/2024
https://turnbackhoax.id/articles?category=insiden&page=5;[SALAH] Baku Tembak Dan Ledakan Bom Di...;” Jl. Thamrin Di Plaza Sarinah Jkt, baku tembak...;[SALAH] Baku Tembak Dan Ledakan...;Insiden;” Jl. Thamrin Di Plaza Sarinah...;05/03/2024
https://turnbackhoax.id/articles?category=insiden&page=5;[SALAH] Video “Diduga Kalah Dipilihan Caleg Lompat...;Kalah caleg, seorang di duga terjun dari tower setinggi...;[SALAH] Video “Diduga Kalah Dipilihan...;Insiden;Kalah caleg, seorang di duga terjun...;29/02/2024
https://turnbackhoax.id/articles?category=insiden&page=5;[SALAH] VIDEO KAPAL MARLIN LUANDA TERBAKAR;“Trafigura’s Marlin Luanda oil tanker carrying Russian oil destroyed...;[SALAH] VIDEO KAPAL MARLIN LUANDA...;Insiden;“Trafigura’s Marlin Luanda oil tanker carrying...;29/02/2024
https://turnbackhoax.id/articles?category=insiden&page=5;[SALAH] Video di TikTok Menara Eiffel Terbakar...;apa ini? besi yg begitu kokoh bisa meleleh terbakar...;[SALAH] Video di TikTok Menara...;Insiden;apa ini? besi yg begitu kokoh...;31/01/2024
https://turnbackhoax.id/articles?category=insiden&page=5;[SALAH] Menara Eiffel di Paris Terbakar;“Eiffel Tower Fire #eiffeltower #paris #fire #burn” Terjemahan: “Kebakaran...;[SALAH] Menara Eiffel di Paris...;Insiden;“Eiffel Tower Fire #eiffeltower #paris #fire...;31/01/2024
https://turnbackhoax.id/articles?category=insiden&page=5;[SALAH] Video Pesawat American Airlines Tergelincir di...;“ALERT: CHICAGO O’HARE GROUNDS ALL FLIGHTS AMID SNOWSTORM Chicago’s...;[SALAH] Video Pesawat American Airlines...;Insiden;“ALERT: CHICAGO O’HARE GROUNDS ALL FLIGHTS...;30/01/2024
https://turnbackhoax.id/articles?category=insiden&page=5;[SALAH] Menara Eiffel Kebakaran 2024;Menara Eiffel Kebakaran 2024;[SALAH] Menara Eiffel Kebakaran 2024;Insiden;Menara Eiffel Kebakaran 2024;25/01/2024
https://turnbackhoax.id/articles?category=insiden&page=5;[SALAH] Viralkan Polisi Dukung 02;Beredar video di Whatsapp yang menampilkan seorang anggota Polri...;[SALAH] Viralkan Polisi Dukung 02;Insiden;Beredar video di Whatsapp yang menampilkan...;23/01/2024
https://turnbackhoax.id/articles?category=insiden&page=6;[SALAH] VIDEO DETIK-DETIK AQUARIA PECAH;“detik² aquaria pecah”;[SALAH] VIDEO DETIK-DETIK AQUARIA PECAH;Insiden;“detik² aquaria pecah”;30/12/2023
https://turnbackhoax.id/articles?category=insiden&page=6;[SALAH] Kameramen TV Terkena Smash dari Megawati...;Benjol Seperti Bakpau! Ini Kondisi Kepala Kameramen TV Terkena...;[SALAH] Kameramen TV Terkena Smash...;Insiden;Benjol Seperti Bakpau! Ini Kondisi Kepala...;18/12/2023
https://turnbackhoax.id/articles?category=insiden&page=6;[SALAH] Lee Da Yeong Tak Bergerak Saat...;Detik – Detik Semua Panik, Lee Da Yeong Tak...;[SALAH] Lee Da Yeong Tak...;Insiden;Detik – Detik Semua Panik, Lee...;18/12/2023
https://turnbackhoax.id/articles?category=insiden&page=6;[SALAH] Video “Kapal oleng di pelabuhan padangbae”;Kapal oleng di pelabuhan padangbae;[SALAH] Video “Kapal oleng di...;Insiden;Kapal oleng di pelabuhan padangbae;20/11/2023
https://turnbackhoax.id/articles?category=insiden&page=6;[SALAH] Video “12 November kereta api anjlok...;“?Diberitakan siang ini, Minggu, 12 November kereta api anjlok...;[SALAH] Video “12 November kereta...;Insiden;“?Diberitakan siang ini, Minggu, 12 November...;16/11/2023
https://turnbackhoax.id/articles?category=insiden&page=6;[SALAH] Bandara Luton di Inggris Terbakar yang...;“Given that the car that caught fire at Luton...;[SALAH] Bandara Luton di Inggris...;Insiden;“Given that the car that caught...;25/10/2023
https://turnbackhoax.id/articles?category=insiden&page=6;[SALAH] Perdana Menteri Jepang Dilarikan ke Rumah...;“Media Jepang memberitakan Fumio Kishida dilarikan ke rumah sakit...;[SALAH] Perdana Menteri Jepang Dilarikan...;Insiden;“Media Jepang memberitakan Fumio Kishida dilarikan...;05/10/2023
https://turnbackhoax.id/articles?category=insiden&page=6;[SALAH] Video Warung Mbok Yem Terbakar;“WARUNG MBOK YEM GUNUNG LAWU”;[SALAH] Video Warung Mbok Yem...;Insiden;“WARUNG MBOK YEM GUNUNG LAWU”;05/10/2023
https://turnbackhoax.id/articles?category=insiden&page=6;[SALAH] “ada banyak orang yang pingsan karena...;Banyak orang kecewa saat mereka tidak dapat membeli SmartWatch...;[SALAH] “ada banyak orang yang...;Insiden;Banyak orang kecewa saat mereka tidak...;05/10/2023
https://turnbackhoax.id/articles?category=insiden&page=6;[SALAH] “Pemandangan mengerikan pagi ini. 3 wanita...;“[TERKEJUT] Pemandangan mengerikan pagi ini. 3 wanita pingsan saat...;[SALAH] “Pemandangan mengerikan pagi ini....;Insiden;“[TERKEJUT] Pemandangan mengerikan pagi ini. 3...;05/10/2023
https://turnbackhoax.id/articles?category=insiden&page=7;[SALAH] Foto Ribuan Ikan Mati di Lautan...;“Ikan mati berbondong-bondong di lepas pantai Busan hanya beberapa...;[SALAH] Foto Ribuan Ikan Mati...;Insiden;“Ikan mati berbondong-bondong di lepas pantai...;04/10/2023
https://turnbackhoax.id/articles?category=insiden&page=7;[SALAH] Para Polisi Jepang Takut Mendekati Wanita...;(Diterjemahkan ke Bahasa Indonesia): “Polisi Jepang takut mendekati seorang...;[SALAH] Para Polisi Jepang Takut...;Insiden;(Diterjemahkan ke Bahasa Indonesia): “Polisi Jepang...;29/09/2023
https://turnbackhoax.id/articles?category=insiden&page=7;[SALAH] Video Tabrakan Kendaraan Listrik Mengakibatkan Ledakan...;“This is what happens when two electric vehicles collide??????...;[SALAH] Video Tabrakan Kendaraan Listrik...;Insiden;“This is what happens when two...;28/09/2023
https://turnbackhoax.id/articles?category=insiden&page=7;[SALAH] Video Bayi Baru Lahir yang Selamat...;“Here, a new born baby is dug out of...;[SALAH] Video Bayi Baru Lahir...;Insiden;“Here, a new born baby is...;28/09/2023
https://turnbackhoax.id/articles?category=agama&page=1;[SALAH] Menag RI: Dua Juta Umat Muslim...;Akun Facebook “Tika” pada Rabu (7/1/2026) mengunggah foto [arsip]...;[SALAH] Menag RI: Dua Juta...;Agama;Akun Facebook “Tika” pada Rabu (7/1/2026)...;09/01/2026
https://turnbackhoax.id/articles?category=agama&page=1;[SALAH] Pembaca Kitab Mazmur dalam Ibadah Misa...;Akun TikTok “Papua.bapaq” pada Kamis (18/12/2025) mengunggah video [arsip]...;[SALAH] Pembaca Kitab Mazmur dalam...;Agama;Akun TikTok “Papua.bapaq” pada Kamis (18/12/2025)...;07/01/2026
https://turnbackhoax.id/articles?category=agama&page=1;[SALAH] Pemkab Sampang Alergi Muhammadiyah;Beredar unggahan foto [arsip] pada Selasa (16/12/2025) dari akun...;[SALAH] Pemkab Sampang Alergi Muhammadiyah;Agama;Beredar unggahan foto [arsip] pada Selasa...;05/01/2026
https://turnbackhoax.id/articles?category=agama&page=1;[SALAH] Video “Ka’bah Dihias dengan Ornamen Natal”;Akun Facebook “Odi Dya” pada Rabu (17/12/2025) membagikan video...;[SALAH] Video “Ka’bah Dihias dengan...;Agama;Akun Facebook “Odi Dya” pada Rabu...;01/01/2026
https://turnbackhoax.id/articles?category=agama&page=1;[SALAH] Natal Bersama di Masjid Istiqlal;Pada Sabtu (27/12/2025), beredar sebuah video (arsip cadangan) di...;[SALAH] Natal Bersama di Masjid...;Agama;Pada Sabtu (27/12/2025), beredar sebuah video...;30/12/2025
https://turnbackhoax.id/articles?category=agama&page=1;"[SALAH] Video ""Ribuan Massa Mulai Orasi Aksi...";Beredar video [arsip] dari akun TikTok “sy09753” pada Rabu...;"[SALAH] Video ""Ribuan Massa Mulai...";Agama;Beredar video [arsip] dari akun TikTok...;16/12/2025
https://turnbackhoax.id/articles?category=agama&page=1;[SALAH] Video “Persiapan Aksi Damai Mualaf Massal...;Beredar video [arsip] dari akun TikTok “Sy09753” pada Rabu...;[SALAH] Video “Persiapan Aksi Damai...;Agama;Beredar video [arsip] dari akun TikTok...;12/12/2025
https://turnbackhoax.id/articles?category=agama&page=1;[SALAH] Ribuan Pendeta Hindu India Buang Al-Qur'an...;“Ribuan pendeta buang alquran ke sungai gangga”Hingga Senin (17/11/2025)...;[SALAH] Ribuan Pendeta Hindu India...;Agama;“Ribuan pendeta buang alquran ke sungai...;17/11/2025
https://turnbackhoax.id/articles?category=agama&page=1;[SALAH] Presiden India Masuk Islam, Ribuan Patung...;Beredar video [arsip] dari akun tiktok “duniirsani” pada Selasa...;[SALAH] Presiden India Masuk Islam,...;Agama;Beredar video [arsip] dari akun tiktok...;03/10/2025
https://turnbackhoax.id/articles?category=agama&page=1;[SALAH] Video Pria Menginjak Al-Qur’an di Klub...;"“Dapat info gini; ARAB SAUDI, DI TEMPAT HIBURAN YG...";[SALAH] Video Pria Menginjak Al-Qur’an...;Agama;"“Dapat info gini; ARAB SAUDI, DI...";15/11/2024
https://turnbackhoax.id/articles?category=agama&page=2;[SALAH] Ada Kerupuk Babi Berlabel Halal;Pertama di dunia: Krupuk Babi HALAL;[SALAH] Ada Kerupuk Babi Berlabel...;Agama;Pertama di dunia: Krupuk Babi HALAL;13/11/2024
https://turnbackhoax.id/articles?category=agama&page=2;"[SALAH] TribunNews Beritakan ""MUI Minta Masyarakat Waspada...";Akun TikTok “kasena.sena” pada Selasa (27/8/2024) mengunggah video [arsip]...;"[SALAH] TribunNews Beritakan ""MUI Minta...";Agama;Akun TikTok “kasena.sena” pada Selasa (27/8/2024)...;31/10/2024
https://turnbackhoax.id/articles?category=agama&page=2;[SALAH] Penyembelihan di RPH Pegirian Surabaya Tidak...;[SALAH] Penyembelihan di RPH Pegirian Surabaya Tidak Sesuai Syariat...;[SALAH] Penyembelihan di RPH Pegirian...;Agama;[SALAH] Penyembelihan di RPH Pegirian Surabaya...;04/10/2024
https://turnbackhoax.id/articles?category=agama&page=2;[SALAH] Domino’s Pizza menyebut Islam bodoh dalam...;“Tujukan setruk DOMINO PIZZA .. tolong edar ini ke...;[SALAH] Domino’s Pizza menyebut Islam...;Agama;“Tujukan setruk DOMINO PIZZA .. tolong...;30/09/2024
https://turnbackhoax.id/articles?category=agama&page=2;[SALAH] Foto Jimat Penangkal Bahaya Milik Hassan...;“Ternyata bos Nasrallah pakai jimat penangkal marabahaya yang udah...;[SALAH] Foto Jimat Penangkal Bahaya...;Agama;“Ternyata bos Nasrallah pakai jimat penangkal...;30/09/2024
https://turnbackhoax.id/articles?category=agama&page=2;[SALAH] BEN WEASEL JADI MUALAF, PINDAH DARI...;"""Ben Weasel (Pemusik) Mualaf | Dari Budha ke Islam""";[SALAH] BEN WEASEL JADI MUALAF,...;Agama;"""Ben Weasel (Pemusik) Mualaf | Dari...";30/09/2024
https://turnbackhoax.id/articles?category=agama&page=2;[SALAH] Cerita Mike Tyson Sengaja Salat di...;“Jadi, kalian harus tau nih, jadi ada sebuah kafe...;[SALAH] Cerita Mike Tyson Sengaja...;Agama;“Jadi, kalian harus tau nih, jadi...;26/09/2024
https://turnbackhoax.id/articles?category=agama&page=2;[SALAH] Video “Misa Umat Katolik Bersama Bapak...;“Misa Umat Katolik Bersama Bapak Paus Fransiskus Di GBK”;[SALAH] Video “Misa Umat Katolik...;Agama;“Misa Umat Katolik Bersama Bapak Paus...;26/09/2024
https://turnbackhoax.id/articles?category=agama&page=2;[SALAH] Video “Bapak Paus Fransiskus berkunjung ke...;“Bapak Paus FRANSISKUS berkunjung ke kedutaan besar takta vatikan,...;[SALAH] Video “Bapak Paus Fransiskus...;Agama;“Bapak Paus FRANSISKUS berkunjung ke kedutaan...;26/09/2024
https://turnbackhoax.id/articles?category=agama&page=2;[SALAH] Artikel Berjudul Ustadz Abdul Somad Sebut...;“Oooh iya antum sangat betul ustadz.. Masyaallah”. “Ustadz Abdul...;[SALAH] Artikel Berjudul Ustadz Abdul...;Agama;“Oooh iya antum sangat betul ustadz.....;25/09/2024
https://turnbackhoax.id/articles?category=agama&page=3;[SALAH] Video Misa Bersama Paus Fransiskus di...;“Misa Umat Khatolik Bersama Bapak Paus Fransiskus Di GBK”.;[SALAH] Video Misa Bersama Paus...;Agama;“Misa Umat Khatolik Bersama Bapak Paus...;13/09/2024
https://turnbackhoax.id/articles?category=agama&page=3;[SALAH] Video Paus Fransiskus Berdansa dengan Wanita...;“Pulang dari Indonesia paus kembali beraktivitas goyang lg bro”.;[SALAH] Video Paus Fransiskus Berdansa...;Agama;“Pulang dari Indonesia paus kembali beraktivitas...;11/09/2024
https://turnbackhoax.id/articles?category=agama&page=3;[SALAH] Judul Artikel Republika: “Ustaz Alfian Tanjung:...;“Hanya umat Islam yg bisa begini… Tuak beer kagak...;[SALAH] Judul Artikel Republika: “Ustaz...;Agama;“Hanya umat Islam yg bisa begini…...;09/09/2024
https://turnbackhoax.id/articles?category=agama&page=3;[SALAH] Video Penyambutan Paus Fransiskus di Masjid...;“Penyambutan paus Paulus di masjid Istiqlal -Ada apa ini?...;[SALAH] Video Penyambutan Paus Fransiskus...;Agama;“Penyambutan paus Paulus di masjid Istiqlal...;09/09/2024
https://turnbackhoax.id/articles?category=agama&page=3;[SALAH] Video “3 orang Muslim salat Ashar...;Akun X bantoro_ (x.com/Boediantar4) pada 6 Agustus 2024 mengunggah...;[SALAH] Video “3 orang Muslim...;Agama;Akun X bantoro_ (x.com/Boediantar4) pada 6...;08/08/2024
https://turnbackhoax.id/articles?category=agama&page=3;[SALAH] Umat Budha Sholat di Masjid;Umat budha sholat di masjid. “Sesungguhnya masjid itu milik...;[SALAH] Umat Budha Sholat di...;Agama;Umat budha sholat di masjid. “Sesungguhnya...;26/07/2024
https://turnbackhoax.id/articles?category=agama&page=3;[SALAH] SAYYID ZULFIKAR CUCU CICITNYA NABI MUHAMMAD...;"""Ini CUCU CICITNYA NABI MUHAMMAD SAW.DNA.J1.ASLI PRIBUMI NUSANTARA SAYYID...";[SALAH] SAYYID ZULFIKAR CUCU CICITNYA...;Agama;"""Ini CUCU CICITNYA NABI MUHAMMAD SAW.DNA.J1.ASLI...";26/07/2024
https://turnbackhoax.id/articles?category=agama&page=3;[SALAH] Ketum PBNU Yahya Cholil Staquf Ikuti...;Tonton dgn teliti ya, disitu terlihat Yahya Cholil Staquf...;[SALAH] Ketum PBNU Yahya Cholil...;Agama;Tonton dgn teliti ya, disitu terlihat...;23/07/2024
https://turnbackhoax.id/articles?category=agama&page=3;[SALAH] Video Melempar Jumrah dengan Menaiki Helikopter;“Jangan ngaku sultan kalau belum merasakan lempar jumroh naik...;[SALAH] Video Melempar Jumrah dengan...;Agama;“Jangan ngaku sultan kalau belum merasakan...;22/07/2024
https://turnbackhoax.id/articles?category=agama&page=3;[SALAH] Video Makam Rasulullah Dibuka ke Publik;Makam Rasulullah SAW di buka, kita bisa melihat dari...;[SALAH] Video Makam Rasulullah Dibuka...;Agama;Makam Rasulullah SAW di buka, kita...;21/07/2024
https://turnbackhoax.id/articles?category=agama&page=4;[SALAH] Video Makam Rasulullah SAW;YANG BELUM PERNAH MELIHAT MAKAM ROSULULLAH SAW MUMPUNG SEKARANG...;[SALAH] Video Makam Rasulullah SAW;Agama;YANG BELUM PERNAH MELIHAT MAKAM ROSULULLAH...;19/07/2024
